,method,input_name,gamma,inc,idef,total_time,max_mem,timestamp,n_vars,n_worlds,n_params,n_edges,also_idef,optimizer,graph_id
1907,opt_dist,75--torch(lbfgs)--gamma1e-02,0.010000000000001,,9.506956519085946,117.3122296333313,-1,2022-10-01 03:53:29.960466,10,1024,456,43,,lbfgs,75
1908,opt_dist,75--torch(adam)--gamma2e+00,2.000000000000001,,-0.8138937482443223,86.96144104003906,-1,2022-10-01 03:53:36.341245,10,1024,456,43,,adam,75
1909,opt_dist,75--torch(adam)--gamma1e-04,0.000100000000001,,9.939926296414793,143.30930304527283,-1,2022-10-01 03:53:37.342070,10,1024,456,43,,adam,75
1910,opt_dist,76--torch(adam)--gamma1e-08,1.0000001e-08,,6.848354864712065,65.47093319892883,-1,2022-10-01 03:53:44.065639,10,1024,334,35,,adam,76
1911,opt_dist,76--torch(asgd)--gamma1e-08,1.0000001e-08,1.4976275279689628,5.999999999999998,59.62101626396179,-1,2022-10-01 03:53:49.069680,10,1024,334,35,,asgd,76
1912,opt_dist,75--torch(asgd)--gamma1e-02,0.010000000000001,2.991437845769765,8.999999999999998,136.821227312088,-1,2022-10-01 03:53:49.761111,10,1024,456,43,,asgd,75
1913,opt_dist,73--torch(adam)--gamma1e+00,1.000000000000001,,5.372729892759423,329.00850892066956,-1,2022-10-01 03:53:50.169048,10,1024,352,36,,adam,73
1914,opt_dist,76--torch(lbfgs)--gamma1e-08,1.0000001e-08,,6.484018153195166,66.33456349372864,-1,2022-10-01 03:53:52.105188,10,1024,334,35,,lbfgs,76
1915,opt_dist,75--torch(asgd)--gamma1e-04,0.000100000000001,2.991437845769765,8.999999999999998,151.89089560508728,-1,2022-10-01 03:53:54.818185,10,1024,456,43,,asgd,75
1916,cccp_opt_joint,76--cccp--gamma1e+00,1.000000000000001,0.7005045650412329,4.8984045888923315,27.949269771575928,-1,2022-10-01 03:53:58.525146,10,1024,334,35,,,76
1917,cvx_opt_joint,cvx-idef,1e-15,0.6368822471080521,9.449925793174982,21.512014627456665,-1,2022-10-01 03:54:13.787808,10,1024,322,35,False,,77
1918,opt_dist,74--torch(asgd)--gamma1e-04,0.000100000000001,3.5291506473458556,8.999999999999998,270.9885833263397,-1,2022-10-01 03:54:13.821330,10,1024,232,30,,asgd,74
1919,cccp_opt_joint,76--cccp--gamma2e+00,2.000000000000001,,-2.738909976874041,36.28125286102295,-1,2022-10-01 03:54:20.676560,10,1024,334,35,,,76
1920,cvx_opt_joint,cvx+idef,1e-15,0.6368822469157193,8.35140307498595,27.074564695358276,-1,2022-10-01 03:54:23.066488,10,1024,322,35,True,,77
1921,cccp_opt_joint,77--cccp--gamma1e-12,1.001e-12,0.6368821975799027,9.444341584930662,26.924855709075928,-1,2022-10-01 03:54:25.840385,10,1024,322,35,,,77
1922,opt_dist,74--torch(lbfgs)--gamma2e+00,2.000000000000001,,0.3754082361528597,247.9096748828888,-1,2022-10-01 03:54:32.200173,10,1024,232,30,,lbfgs,74
1923,opt_dist,76--torch(adam)--gamma1e-02,0.010000000000001,,6.595260142036344,87.33045935630798,-1,2022-10-01 03:54:32.631786,10,1024,334,35,,adam,76
1924,cccp_opt_joint,76--cccp--gamma1e-04,0.000100000000001,0.3118673784473126,6.266528220405666,104.60237765312195,-1,2022-10-01 03:54:37.630409,10,1024,334,35,,,76
1925,opt_dist,76--torch(lbfgs)--gamma1e-12,1.001e-12,,6.484014598991333,128.17817759513855,-1,2022-10-01 03:54:40.695744,10,1024,334,35,,lbfgs,76
1926,cccp_opt_joint,76--cccp--gamma1e-02,0.010000000000001,0.3125365487770674,6.081159419570982,102.93434810638428,-1,2022-10-01 03:54:48.026077,10,1024,334,35,,,76
1927,opt_dist,75--torch(lbfgs)--gamma1e-08,1.0000001e-08,,9.943537522151903,228.89092922210693,-1,2022-10-01 03:54:50.228413,10,1024,456,43,,lbfgs,75
1928,opt_dist,75--torch(lbfgs)--gamma2e+00,2.000000000000001,,-0.7762514509494909,173.54405403137207,-1,2022-10-01 03:55:04.963236,10,1024,456,43,,lbfgs,75
1929,opt_dist,75--torch(lbfgs)--gamma1e+00,1.000000000000001,,6.794009022242846,205.11999320983887,-1,2022-10-01 03:55:11.605315,10,1024,456,43,,lbfgs,75
1930,opt_dist,75--torch(asgd)--gamma2e+00,2.000000000000001,2.991437845769765,8.999999999999998,173.53878092765808,-1,2022-10-01 03:55:12.791349,10,1024,456,43,,asgd,75
1931,opt_dist,76--torch(adam)--gamma1e-04,0.000100000000001,,6.841927535823505,138.47106313705444,-1,2022-10-01 03:55:13.404350,10,1024,334,35,,adam,76
1932,opt_dist,74--torch(lbfgs)--gamma1e+00,1.000000000000001,,6.65922412726849,303.14637064933777,-1,2022-10-01 03:55:14.522901,10,1024,232,30,,lbfgs,74
1933,cccp_opt_joint,77--cccp--gamma1e-04,0.000100000000001,0.6368832684370391,8.349086698696233,37.06432604789734,-1,2022-10-01 03:55:14.947866,10,1024,322,35,,,77
1934,opt_dist,76--torch(adam)--gamma2e+00,2.000000000000001,,-2.8483343653857824,87.03182554244995,-1,2022-10-01 03:55:16.816840,10,1024,334,35,,adam,76
1935,opt_dist,74--torch(adam)--gamma1e-12,1.001e-12,,9.471792478758363,367.71648931503296,-1,2022-10-01 03:55:28.710061,10,1024,232,30,,adam,74
1936,opt_dist,75--torch(lbfgs)--gamma1e-04,0.000100000000001,,9.918521123358861,254.80210328102112,-1,2022-10-01 03:55:34.971359,10,1024,456,43,,lbfgs,75
1937,opt_dist,76--torch(lbfgs)--gamma1e-04,0.000100000000001,,6.440000227496501,159.8672924041748,-1,2022-10-01 03:55:35.028753,10,1024,334,35,,lbfgs,76
1938,opt_dist,75--torch(asgd)--gamma1e+00,1.000000000000001,2.991437845769765,8.999999999999998,223.98551559448242,-1,2022-10-01 03:55:35.855980,10,1024,456,43,,asgd,75
1939,opt_dist,75--torch(adam)--gamma1e-08,1.0000001e-08,,9.944791812103077,281.3012158870697,-1,2022-10-01 03:55:36.333789,10,1024,456,43,,adam,75
1940,opt_dist,76--torch(asgd)--gamma1e+00,1.000000000000001,1.4976275279689628,5.999999999999998,119.42778015136719,-1,2022-10-01 03:55:37.497904,10,1024,334,35,,asgd,76
1941,cccp_opt_joint,77--cccp--gamma1e+00,1.000000000000001,1.3244155862059477,5.572189734710621,25.145029067993164,-1,2022-10-01 03:55:40.348518,10,1024,322,35,,,77
1942,cccp_opt_joint,77--cccp--gamma1e-02,0.010000000000001,0.6393356918424971,7.646991677735617,36.92189979553223,-1,2022-10-01 03:55:42.161241,10,1024,322,35,,,77
1943,opt_dist,75--torch(adam)--gamma1e+00,1.000000000000001,,6.688827041491872,244.9822039604187,-1,2022-10-01 03:55:45.167329,10,1024,456,43,,adam,75
1944,opt_dist,76--torch(adam)--gamma1e-12,1.001e-12,,6.848396340829125,200.80481028556824,-1,2022-10-01 03:55:47.025138,10,1024,334,35,,adam,76
1945,opt_dist,77--torch(adam)--gamma1e-04,0.000100000000001,,8.735922390594713,75.74635243415833,-1,2022-10-01 03:55:57.304553,10,1024,322,35,,adam,77
1946,opt_dist,77--torch(asgd)--gamma1e-04,0.000100000000001,2.2883294290089613,6.999999999999998,71.34505891799927,-1,2022-10-01 03:56:02.046626,10,1024,322,35,,asgd,77
1947,opt_dist,75--torch(adam)--gamma1e-02,0.010000000000001,,9.615467055771006,275.3198592662811,-1,2022-10-01 03:56:05.388330,10,1024,456,43,,adam,75
1948,cvx_opt_joint,cvx-idef,1e-15,0.654022722859772,9.647040428255426,28.714311838150024,-1,2022-10-01 03:56:06.939309,10,1024,578,44,False,,78
1949,cccp_opt_joint,77--cccp--gamma1e-08,1.0000001e-08,0.6368828086360303,8.439756100610147,105.39989280700684,-1,2022-10-01 03:56:09.491600,10,1024,322,35,,,77
1950,cccp_opt_joint,77--cccp--gamma2e+00,2.000000000000001,,-0.9768842939481996,37.229966163635254,-1,2022-10-01 03:56:12.729018,10,1024,322,35,,,77
1951,opt_dist,77--torch(adam)--gamma1e+00,1.000000000000001,,5.2795411831969545,58.47763705253601,-1,2022-10-01 03:56:13.945626,10,1024,322,35,,adam,77
1952,cvx_opt_joint,cvx+idef,1e-15,0.6540233219081635,8.62483989501687,33.103965759277344,-1,2022-10-01 03:56:14.282492,10,1024,578,44,True,,78
1953,opt_dist,75--torch(asgd)--gamma1e-08,1.0000001e-08,2.991437845769765,8.999999999999998,311.19202876091003,-1,2022-10-01 03:56:17.072281,10,1024,456,43,,asgd,75
1954,opt_dist,77--torch(asgd)--gamma2e+00,2.000000000000001,2.2883294290089613,6.999999999999998,49.95247006416321,-1,2022-10-01 03:56:26.864014,10,1024,322,35,,asgd,77
1955,cccp_opt_joint,78--cccp--gamma1e-12,1.001e-12,0.6540227759803062,9.646326000106704,49.02996301651001,-1,2022-10-01 03:56:32.336783,10,1024,578,44,,,78
1956,opt_dist,77--torch(lbfgs)--gamma1e-08,1.0000001e-08,,8.558281363244486,124.28931307792664,-1,2022-10-01 03:56:37.505059,10,1024,322,35,,lbfgs,77
1957,opt_dist,76--torch(lbfgs)--gamma1e-02,0.010000000000001,0.3123790641829076,6.243054408543701,206.12706184387207,-1,2022-10-01 03:56:44.350149,10,1024,334,35,,lbfgs,76
1958,opt_dist,77--torch(adam)--gamma1e-12,1.001e-12,,8.74413534238003,153.10669493675232,-1,2022-10-01 03:56:47.609724,10,1024,322,35,,adam,77
1959,opt_dist,77--torch(asgd)--gamma1e-02,0.010000000000001,2.2883294290089613,6.999999999999998,94.13993382453918,-1,2022-10-01 03:56:48.337753,10,1024,322,35,,asgd,77
1960,opt_dist,77--torch(lbfgs)--gamma1e-12,1.001e-12,,8.558338184832692,164.95990562438965,-1,2022-10-01 03:56:59.728110,10,1024,322,35,,lbfgs,77
1961,opt_dist,77--torch(lbfgs)--gamma1e+00,1.000000000000001,,5.447311942775558,105.28180003166199,-1,2022-10-01 03:57:02.745688,10,1024,322,35,,lbfgs,77
1962,cccp_opt_joint,78--cccp--gamma1e-08,1.0000001e-08,0.65402497780272,8.644360946360973,72.75099754333496,-1,2022-10-01 03:57:15.758408,10,1024,578,44,,,78
1963,cccp_opt_joint,78--cccp--gamma1e+00,1.000000000000001,1.7198366452051026,4.514119965723859,40.01742482185364,-1,2022-10-01 03:57:28.274592,10,1024,578,44,,,78
1964,opt_dist,78--torch(adam)--gamma1e-08,1.0000001e-08,,8.06066952592635,84.62105917930603,-1,2022-10-01 03:57:31.274151,10,1024,578,44,,adam,78
1965,opt_dist,76--torch(lbfgs)--gamma1e+00,1.000000000000001,,4.7742161599801465,244.43404626846313,-1,2022-10-01 03:57:41.599508,10,1024,334,35,,lbfgs,76
1966,opt_dist,78--torch(adam)--gamma1e-12,1.001e-12,,8.06066959755328,115.57938504219055,-1,2022-10-01 03:57:41.753735,10,1024,578,44,,adam,78
1967,opt_dist,78--torch(asgd)--gamma1e-04,0.000100000000001,2.592142828715693,6.999999999999998,84.71502232551575,-1,2022-10-01 03:57:42.637059,10,1024,578,44,,asgd,78
1968,cccp_opt_joint,78--cccp--gamma1e-04,0.000100000000001,0.6540228244136147,8.623573339321236,97.45873880386353,-1,2022-10-01 03:57:51.033670,10,1024,578,44,,,78
1969,cccp_opt_joint,78--cccp--gamma2e+00,2.000000000000001,,-2.2977366314396255,38.95321345329285,-1,2022-10-01 03:57:55.350191,10,1024,578,44,,,78
1970,opt_dist,78--torch(adam)--gamma1e-02,0.010000000000001,,7.969088866435745,86.6698088645935,-1,2022-10-01 03:57:59.727522,10,1024,578,44,,adam,78
1971,cvx_opt_joint,cvx-idef,1e-15,0.3879289001741508,6.849539747409597,30.180044174194336,-1,2022-10-01 03:58:12.554279,10,1024,340,31,False,,79
1972,opt_dist,77--torch(asgd)--gamma1e-08,1.0000001e-08,2.2883294290089613,6.999999999999998,224.84214043617249,-1,2022-10-01 03:58:18.299006,10,1024,322,35,,asgd,77
1973,opt_dist,76--torch(asgd)--gamma2e+00,2.000000000000001,1.4976275279689628,5.999999999999998,267.41629934310913,-1,2022-10-01 03:58:18.527349,10,1024,334,35,,asgd,76
1974,cvx_opt_joint,cvx+idef,1e-15,0.3879289002044964,6.628936531788795,35.038344621658325,-1,2022-10-01 03:58:18.636304,10,1024,340,31,True,,79
1975,opt_dist,78--torch(adam)--gamma1e+00,1.000000000000001,,4.2074904664466155,98.70171475410461,-1,2022-10-01 03:58:28.004909,10,1024,578,44,,adam,78
1976,cccp_opt_joint,78--cccp--gamma1e-02,0.010000000000001,0.6544298887662521,8.520202883395603,124.53424024581909,-1,2022-10-01 03:58:32.161637,10,1024,578,44,,,78
1977,opt_dist,78--torch(lbfgs)--gamma1e-12,1.001e-12,,8.46925391093978,165.03101015090942,-1,2022-10-01 03:58:32.971917,10,1024,578,44,,lbfgs,78
1978,cccp_opt_joint,79--cccp--gamma1e-12,1.001e-12,0.38792890087579024,6.818335302104455,49.20452547073364,-1,2022-10-01 03:58:40.861024,10,1024,340,31,,,79
1979,opt_dist,77--torch(asgd)--gamma1e-12,1.001e-12,2.2883294290089613,6.999999999999998,260.5732579231262,-1,2022-10-01 03:58:41.676964,10,1024,322,35,,asgd,77
1980,opt_dist,76--torch(asgd)--gamma1e-04,0.000100000000001,1.4976275279689628,5.999999999999998,341.30477952957153,-1,2022-10-01 03:58:44.496730,10,1024,334,35,,asgd,76
1981,opt_dist,78--torch(lbfgs)--gamma2e+00,2.000000000000001,,-1.2140980472585552,78.2803225517273,-1,2022-10-01 03:58:49.911949,10,1024,578,44,,lbfgs,78
1982,opt_dist,78--torch(asgd)--gamma1e-02,0.010000000000001,2.592142828715693,6.999999999999998,125.78022742271423,-1,2022-10-01 03:58:51.183655,10,1024,578,44,,asgd,78
1983,opt_dist,78--torch(asgd)--gamma1e+00,1.000000000000001,2.592142828715693,6.999999999999998,115.42650651931763,-1,2022-10-01 03:58:58.730087,10,1024,578,44,,asgd,78
1984,opt_dist,76--torch(lbfgs)--gamma2e+00,2.000000000000001,,-2.9056801918261237,309.75843358039856,-1,2022-10-01 03:59:00.536331,10,1024,334,35,,lbfgs,76
1985,opt_dist,78--torch(lbfgs)--gamma1e-02,0.010000000000001,,8.406434486959757,143.22895455360413,-1,2022-10-01 03:59:01.719983,10,1024,578,44,,lbfgs,78
1986,cccp_opt_joint,79--cccp--gamma1e-08,1.0000001e-08,0.3879293171587992,6.807705403817587,55.95332312583923,-1,2022-10-01 03:59:14.971964,10,1024,340,31,,,79
1987,opt_dist,78--torch(asgd)--gamma1e-12,1.001e-12,2.592142828715693,6.999999999999998,197.48731637001038,-1,2022-10-01 03:59:15.019043,10,1024,578,44,,asgd,78
1988,opt_dist,77--torch(lbfgs)--gamma2e+00,2.000000000000001,,-0.4327673451414986,218.4552948474884,-1,2022-10-01 03:59:15.181522,10,1024,322,35,,lbfgs,77
1989,opt_dist,76--torch(asgd)--gamma1e-12,1.001e-12,1.4976275279689628,5.999999999999998,404.3811867237091,-1,2022-10-01 03:59:17.873284,10,1024,334,35,,asgd,76
1990,cccp_opt_joint,79--cccp--gamma1e-02,0.010000000000001,0.388681583411547,6.3687971630505285,35.24688220024109,-1,2022-10-01 03:59:20.136978,10,1024,340,31,,,79
1991,opt_dist,77--torch(asgd)--gamma1e+00,1.000000000000001,2.2883294290089613,6.999999999999998,240.49477291107178,-1,2022-10-01 03:59:29.910512,10,1024,322,35,,asgd,77
1992,cccp_opt_joint,79--cccp--gamma1e+00,1.000000000000001,0.7454165475769349,4.843946307162087,30.681419134140015,-1,2022-10-01 03:59:32.207672,10,1024,340,31,,,79
1993,opt_dist,79--torch(asgd)--gamma1e-04,0.000100000000001,1.567035928778533,5.999999999999998,51.44355034828186,-1,2022-10-01 03:59:33.619351,10,1024,340,31,,asgd,79
1994,opt_dist,79--torch(asgd)--gamma1e-08,1.0000001e-08,1.567035928778533,5.999999999999998,69.0805971622467,-1,2022-10-01 03:59:37.402877,10,1024,340,31,,asgd,79
1995,opt_dist,78--torch(lbfgs)--gamma1e-08,1.0000001e-08,,8.469476348954853,212.18918871879578,-1,2022-10-01 03:59:39.974189,10,1024,578,44,,lbfgs,78
1996,opt_dist,76--torch(asgd)--gamma1e-02,0.010000000000001,1.4976275279689628,5.999999999999998,378.00111651420593,-1,2022-10-01 03:59:41.596968,10,1024,334,35,,asgd,76
1997,opt_dist,78--torch(asgd)--gamma1e-08,1.0000001e-08,2.592142828715693,6.999999999999998,216.8080916404724,-1,2022-10-01 03:59:46.560164,10,1024,578,44,,asgd,78
1998,opt_dist,77--torch(adam)--gamma1e-08,1.0000001e-08,,8.744134461316788,323.76482796669006,-1,2022-10-01 03:59:49.927989,10,1024,322,35,,adam,77
1999,cccp_opt_joint,79--cccp--gamma1e-04,0.000100000000001,0.3879290732915267,6.624511102345224,80.65492963790894,-1,2022-10-01 03:59:53.581455,10,1024,340,31,,,79
2000,cccp_opt_joint,79--cccp--gamma2e+00,2.000000000000001,,1.0986804452994132,40.67312574386597,-1,2022-10-01 03:59:56.952508,10,1024,340,31,,,79
2001,opt_dist,76--torch(adam)--gamma1e+00,1.000000000000001,,4.685550925514203,386.93645787239075,-1,2022-10-01 03:59:57.701564,10,1024,334,35,,adam,76
2002,opt_dist,79--torch(asgd)--gamma1e-12,1.001e-12,1.567035928778533,5.999999999999998,105.32530093193054,-1,2022-10-01 03:59:58.915677,10,1024,340,31,,asgd,79
2003,opt_dist,79--torch(adam)--gamma1e-12,1.001e-12,,7.32094627914274,127.8735101222992,-1,2022-10-01 04:00:04.258631,10,1024,340,31,,adam,79
2004,cvx_opt_joint,cvx-idef,1e-15,0.48523413289680184,10.750126683758985,32.36010503768921,-1,2022-10-01 04:00:05.089061,10,1024,466,41,False,,80
2005,cvx_opt_joint,cvx+idef,1e-15,0.48523413077491007,10.650026159909586,37.5859158039093,-1,2022-10-01 04:00:11.524826,10,1024,466,41,True,,80
2006,opt_dist,78--torch(adam)--gamma1e-04,0.000100000000001,,8.056842846430506,237.83237099647522,-1,2022-10-01 04:00:12.698136,10,1024,578,44,,adam,78
2007,opt_dist,78--torch(asgd)--gamma2e+00,2.000000000000001,2.592142828715693,6.999999999999998,151.69368076324463,-1,2022-10-01 04:00:13.738183,10,1024,578,44,,asgd,78
2008,opt_dist,78--torch(lbfgs)--gamma1e-04,0.000100000000001,,8.454492887145932,240.2054615020752,-1,2022-10-01 04:00:15.294169,10,1024,578,44,,lbfgs,78
2009,opt_dist,79--torch(lbfgs)--gamma1e-08,1.0000001e-08,,6.99180879072538,121.5865068435669,-1,2022-10-01 04:00:21.146550,10,1024,340,31,,lbfgs,79
2010,opt_dist,79--torch(adam)--gamma1e-02,0.010000000000001,,7.063169809491647,91.47713661193848,-1,2022-10-01 04:00:21.787073,10,1024,340,31,,adam,79
2011,opt_dist,79--torch(adam)--gamma1e+00,1.000000000000001,,4.601434304699728,79.90640211105347,-1,2022-10-01 04:00:22.618962,10,1024,340,31,,adam,79
2012,opt_dist,79--torch(lbfgs)--gamma1e-12,1.001e-12,,6.991792688125539,150.05651760101318,-1,2022-10-01 04:00:30.300007,10,1024,340,31,,lbfgs,79
2013,opt_dist,77--torch(adam)--gamma2e+00,2.000000000000001,,-2.401045189032873,295.6747045516968,-1,2022-10-01 04:00:31.391212,10,1024,322,35,,adam,77
2014,opt_dist,79--torch(adam)--gamma1e-04,0.000100000000001,,7.31540029485143,119.66461968421936,-1,2022-10-01 04:00:33.497486,10,1024,340,31,,adam,79
2015,opt_dist,79--torch(lbfgs)--gamma1e+00,1.000000000000001,,4.682081349364897,80.25150775909424,-1,2022-10-01 04:00:36.037453,10,1024,340,31,,lbfgs,79
2016,opt_dist,79--torch(asgd)--gamma1e+00,1.000000000000001,1.567035928778533,5.999999999999998,92.57910299301147,-1,2022-10-01 04:00:48.624329,10,1024,340,31,,asgd,79
2017,cccp_opt_joint,80--cccp--gamma1e+00,1.000000000000001,1.1838646456290118,7.377501580241746,33.60771155357361,-1,2022-10-01 04:00:56.162904,10,1024,466,41,,,80
2018,opt_dist,79--torch(lbfgs)--gamma2e+00,2.000000000000001,,-0.1105842103881729,104.50771141052246,-1,2022-10-01 04:01:05.533941,10,1024,340,31,,lbfgs,79
2019,opt_dist,79--torch(adam)--gamma2e+00,2.000000000000001,,-0.9748362650653379,108.28387212753296,-1,2022-10-01 04:01:07.275634,10,1024,340,31,,adam,79
2020,opt_dist,78--torch(lbfgs)--gamma1e+00,1.000000000000001,,4.358238844160601,251.69948935508728,-1,2022-10-01 04:01:12.231924,10,1024,578,44,,lbfgs,78
2021,opt_dist,80--torch(adam)--gamma1e-08,1.0000001e-08,,10.72828526906424,78.87360429763794,-1,2022-10-01 04:01:12.918193,10,1024,466,41,,adam,80
2022,cccp_opt_joint,80--cccp--gamma1e-08,1.0000001e-08,0.4852360820223403,10.746100321869747,85.93425393104553,-1,2022-10-01 04:01:16.329436,10,1024,466,41,,,80
2023,cccp_opt_joint,80--cccp--gamma2e+00,2.000000000000001,,-0.9111229638969847,43.69688677787781,-1,2022-10-01 04:01:17.956095,10,1024,466,41,,,80
2024,cvx_opt_joint,cvx-idef,1e-15,0.17324770252570543,8.426047771956164,18.542219400405884,-1,2022-10-01 04:01:24.751974,10,1024,286,30,False,,81
2025,opt_dist,80--torch(asgd)--gamma1e-12,1.001e-12,2.80835299828639,8.999999999999998,98.46328663825989,-1,2022-10-01 04:01:26.138462,10,1024,466,41,,asgd,80
2026,opt_dist,80--torch(asgd)--gamma1e+00,1.000000000000001,2.80835299828639,8.999999999999998,55.68405866622925,-1,2022-10-01 04:01:28.025844,10,1024,466,41,,asgd,80
2027,opt_dist,79--torch(adam)--gamma1e-08,1.0000001e-08,,7.320945656067341,189.89291882514954,-1,2022-10-01 04:01:29.111267,10,1024,340,31,,adam,79
2028,cvx_opt_joint,cvx+idef,1e-15,,8.269456411664653,22.568716764450073,-1,2022-10-01 04:01:30.642363,10,1024,286,30,True,,81
2029,opt_dist,77--torch(lbfgs)--gamma1e-02,0.010000000000001,,7.795790993028604,379.34409165382385,-1,2022-10-01 04:01:32.560264,10,1024,322,35,,lbfgs,77
2030,opt_dist,80--torch(asgd)--gamma1e-04,0.000100000000001,2.80835299828639,8.999999999999998,83.49822688102722,-1,2022-10-01 04:01:35.598663,10,1024,466,41,,asgd,80
2031,opt_dist,80--torch(adam)--gamma1e-02,0.010000000000001,,10.245030904325468,81.83417844772339,-1,2022-10-01 04:01:35.941462,10,1024,466,41,,adam,80
2032,cccp_opt_joint,81--cccp--gamma1e-04,0.000100000000001,0.17325298001214862,8.117074699690683,29.364368200302124,-1,2022-10-01 04:02:00.416409,10,1024,286,30,,,81
2033,opt_dist,78--torch(adam)--gamma2e+00,2.000000000000001,,-1.1155120678291737,278.9864966869354,-1,2022-10-01 04:02:07.871471,10,1024,578,44,,adam,78
2034,opt_dist,80--torch(asgd)--gamma1e-08,1.0000001e-08,2.80835299828639,8.999999999999998,130.3780002593994,-1,2022-10-01 04:02:08.575112,10,1024,466,41,,asgd,80
2035,opt_dist,81--torch(asgd)--gamma1e-12,1.001e-12,1.2538337660020986,5.999999999999998,51.967803716659546,-1,2022-10-01 04:02:10.470606,10,1024,286,30,,asgd,81
2036,opt_dist,81--torch(asgd)--gamma1e-08,1.0000001e-08,1.2538337660020986,5.999999999999998,42.44376277923584,-1,2022-10-01 04:02:12.239551,10,1024,286,30,,asgd,81
2037,opt_dist,81--torch(adam)--gamma1e-12,1.001e-12,,8.3765047009359,59.119235038757324,-1,2022-10-01 04:02:12.745351,10,1024,286,30,,adam,81
2038,opt_dist,80--torch(asgd)--gamma2e+00,2.000000000000001,2.80835299828639,8.999999999999998,89.3376088142395,-1,2022-10-01 04:02:25.854390,10,1024,466,41,,asgd,80
2039,cccp_opt_joint,81--cccp--gamma1e-08,1.0000001e-08,0.1732477995519449,8.418325766306246,60.93391966819763,-1,2022-10-01 04:02:26.566322,10,1024,286,30,,,81
2040,opt_dist,80--torch(adam)--gamma2e+00,2.000000000000001,,-0.6787403426203431,110.6985719203949,-1,2022-10-01 04:02:27.756355,10,1024,466,41,,adam,80
2041,opt_dist,77--torch(adam)--gamma1e-02,0.010000000000001,,7.981830070572195,436.73583340644836,-1,2022-10-01 04:02:29.484952,10,1024,322,35,,adam,77
2042,opt_dist,79--torch(asgd)--gamma1e-02,0.010000000000001,1.567035928778533,5.999999999999998,215.57093381881714,-1,2022-10-01 04:02:35.173870,10,1024,340,31,,asgd,79
2043,cccp_opt_joint,81--cccp--gamma1e+00,1.000000000000001,0.27321898272443007,5.8266766571569555,26.804486513137817,-1,2022-10-01 04:02:39.353358,10,1024,286,30,,,81
2044,opt_dist,80--torch(adam)--gamma1e-12,1.001e-12,,10.728285947743753,180.6762285232544,-1,2022-10-01 04:02:41.113328,10,1024,466,41,,adam,80
2045,cvx_opt_joint,cvx-idef,1e-15,0.315394965407914,6.964556094840042,16.182435750961304,-1,2022-10-01 04:02:58.470352,10,1024,202,25,False,,82
2046,cccp_opt_joint,80--cccp--gamma1e-12,1.001e-12,0.4852335960222289,10.75513260888783,207.11284065246582,-1,2022-10-01 04:03:04.708734,10,1024,466,41,,,80
2047,cccp_opt_joint,81--cccp--gamma2e+00,2.000000000000001,,-0.36875165559465994,41.619510650634766,-1,2022-10-01 04:03:09.954098,10,1024,286,30,,,81
2048,opt_dist,81--torch(asgd)--gamma1e-04,0.000100000000001,1.2538337660020986,5.999999999999998,101.5770480632782,-1,2022-10-01 04:03:18.558372,10,1024,286,30,,asgd,81
2049,cvx_opt_joint,cvx+idef,1e-15,,5.884928262711305,19.899065494537354,-1,2022-10-01 04:03:18.824927,10,1024,202,25,True,,82
2050,cccp_opt_joint,80--cccp--gamma1e-02,0.010000000000001,0.4866656009109331,10.118009526610553,192.84896636009216,-1,2022-10-01 04:03:25.982778,10,1024,466,41,,,80
2051,cccp_opt_joint,82--cccp--gamma1e-12,1.001e-12,0.3153949635306338,6.975181637474415,21.18272829055786,-1,2022-10-01 04:03:26.180357,10,1024,202,25,,,82
2052,opt_dist,81--torch(adam)--gamma1e-02,0.010000000000001,0.17719670208016874,7.174390369177717,77.87577629089355,-1,2022-10-01 04:03:26.788711,10,1024,286,30,,adam,81
2053,opt_dist,81--torch(lbfgs)--gamma1e+00,1.000000000000001,0.29108588539444835,5.853279702868717,60.04236435890198,-1,2022-10-01 04:03:26.887259,10,1024,286,30,,lbfgs,81
2054,cccp_opt_joint,81--cccp--gamma1e-12,1.001e-12,0.17324776589740667,8.429553341381766,134.49951601028442,-1,2022-10-01 04:03:27.091800,10,1024,286,30,,,81
2055,opt_dist,80--torch(lbfgs)--gamma1e-02,0.010000000000001,,10.28575393814709,191.62237405776978,-1,2022-10-01 04:03:27.620792,10,1024,466,41,,lbfgs,80
2056,opt_dist,80--torch(lbfgs)--gamma1e-12,1.001e-12,,10.881819629459608,225.82594347000122,-1,2022-10-01 04:03:28.060738,10,1024,466,41,,lbfgs,80
2057,opt_dist,81--torch(adam)--gamma2e+00,2.000000000000001,,-0.9176283531184497,64.51064610481262,-1,2022-10-01 04:03:34.736288,10,1024,286,30,,adam,81
2058,opt_dist,81--torch(adam)--gamma1e-08,1.0000001e-08,,8.376499873673898,129.06228709220886,-1,2022-10-01 04:03:35.734418,10,1024,286,30,,adam,81
2059,opt_dist,81--torch(lbfgs)--gamma1e-12,1.001e-12,,8.512818443353108,138.79433965682983,-1,2022-10-01 04:03:36.042796,10,1024,286,30,,lbfgs,81
2060,opt_dist,77--torch(lbfgs)--gamma1e-04,0.000100000000001,,8.538969246721766,533.4612438678741,-1,2022-10-01 04:03:42.696174,10,1024,322,35,,lbfgs,77
2061,opt_dist,79--torch(lbfgs)--gamma1e-02,0.010000000000001,,6.621025618564355,300.3493609428406,-1,2022-10-01 04:03:51.889511,10,1024,340,31,,lbfgs,79
